"","data_label","year","gear.x","julian","sample_num","region","prob","gear.y","sampleDate","Length","Fresh.Water.Age","Salt.Water.Age","Total.Age","AGE","Sex"
"5557","EagleSonar",2017,"Test Fishery",205,412,33,0.8547862,"Test Fishery","2017-07-24",907,1,4,1.4,6,"female"
"5558","EagleSonar",2017,"Test Fishery",205,413,30,0.9969447,"Test Fishery","2017-07-24",827,1,4,1.4,6,"female"
"5559","EagleSonar",2017,"Test Fishery",205,414,35,0.8927089,"Test Fishery","2017-07-24",825,1,4,1.4,6,"female"
"5560","EagleSonar",2017,"Test Fishery",205,415,32,0.9983858,"Test Fishery","2017-07-24",563,1,2,1.2,4,"male"
"5561","EagleSonar",2017,"Test Fishery",205,416,31,0.9538414,"Test Fishery","2017-07-24",822,1,4,1.4,6,"female"
"5562","EagleSonar",2017,"Test Fishery",205,417,30,0.9999998,"Test Fishery","2017-07-24",675,NA,NA,NA,NA,"male"
"5563","EagleSonar",2017,"Test Fishery",205,418,33,0.710307,"Test Fishery","2017-07-24",783,1,3,1.3,5,"female"
"5564","EagleSonar",2017,"Test Fishery",205,419,32,0.5151178,"Test Fishery","2017-07-24",882,1,4,1.4,6,"female"
"5565","EagleSonar",2017,"Test Fishery",205,420,33,0.9859769,"Test Fishery","2017-07-24",837,1,3,1.3,5,"male"
"5566","EagleSonar",2017,"Test Fishery",205,421,35,0.4129257,"Test Fishery","2017-07-24",862,1,4,1.4,6,"female"
"5567","EagleSonar",2017,"Test Fishery",205,422,32,0.8868368,"Test Fishery","2017-07-24",808,NA,NA,NA,NA,"female"
"5568","EagleSonar",2017,"Test Fishery",205,423,33,0.9096509,"Test Fishery","2017-07-24",778,1,3,1.3,5,"female"
"5569","EagleSonar",2017,"Test Fishery",205,424,33,0.9856834,"Test Fishery","2017-07-24",678,1,3,1.3,5,"male"
"5570","EagleSonar",2017,"Test Fishery",205,425,32,0.7816845,"Test Fishery","2017-07-24",724,NA,NA,NA,NA,"female"
"5571","EagleSonar",2017,"Test Fishery",205,426,34,0.99804,"Test Fishery","2017-07-24",858,NA,4,NA,NA,"female"
"5572","EagleSonar",2017,"Test Fishery",205,427,31,0.9999763,"Test Fishery","2017-07-24",906,1,4,1.4,6,"female"
"5573","EagleSonar",2017,"Test Fishery",205,428,36,0.9968133,"Test Fishery","2017-07-24",907,1,4,1.4,6,"female"
"5574","EagleSonar",2017,"Test Fishery",205,429,33,0.5744486,"Test Fishery","2017-07-24",754,1,4,1.4,6,"male"
"5575","EagleSonar",2017,"Test Fishery",205,430,32,0.8789639,"Test Fishery","2017-07-24",695,1,3,1.3,5,"male"
"5576","EagleSonar",2017,"Test Fishery",205,431,31,0.7298756,"Test Fishery","2017-07-24",664,1,3,1.3,5,"male"
"5577","EagleSonar",2017,"Test Fishery",205,432,32,0.8780731,"Test Fishery","2017-07-24",674,1,3,1.3,5,"male"
"5578","EagleSonar",2017,"Test Fishery",205,433,36,0.9997245,"Test Fishery","2017-07-24",934,1,4,1.4,6,"female"
"5579","EagleSonar",2017,"Test Fishery",205,434,30,0.9999979,"Test Fishery","2017-07-24",818,2,3,2.3,6,"female"
"5580","EagleSonar",2017,"Test Fishery",205,435,33,0.9511803,"Test Fishery","2017-07-24",748,1,3,1.3,5,"male"
"5581","EagleSonar",2017,"Test Fishery",205,436,33,0.9236882,"Test Fishery","2017-07-24",784,1,4,1.4,6,"female"
"5582","EagleSonar",2017,"Test Fishery",205,437,31,0.59806,"Test Fishery","2017-07-24",800,2,4,2.4,7,"female"
"5583","EagleSonar",2017,"Test Fishery",205,438,32,0.9776228,"Test Fishery","2017-07-24",786,1,4,1.4,6,"male"
"5584","EagleSonar",2017,"Test Fishery",205,439,32,0.9976486,"Test Fishery","2017-07-24",812,NA,4,NA,NA,"female"
"5585","EagleSonar",2017,"Test Fishery",205,440,30,0.9998998,"Test Fishery","2017-07-24",780,1,4,1.4,6,"female"
"5586","EagleSonar",2017,"Test Fishery",205,441,30,1,"Test Fishery","2017-07-24",853,1,4,1.4,6,"female"
"5587","EagleSonar",2017,"Test Fishery",205,442,33,0.9920328,"Test Fishery","2017-07-24",858,1,4,1.4,6,"female"
"5588","EagleSonar",2017,"Test Fishery",205,443,34,0.610359,"Test Fishery","2017-07-24",838,1,4,1.4,6,"male"
"5589","EagleSonar",2017,"Test Fishery",205,444,32,0.8209698,"Test Fishery","2017-07-24",843,1,4,1.4,6,"female"
"5590","EagleSonar",2017,"Test Fishery",205,445,33,0.9846233,"Test Fishery","2017-07-24",778,1,4,1.4,6,"male"
"5591","EagleSonar",2017,"Test Fishery",205,446,32,0.9554667,"Test Fishery","2017-07-24",742,1,3,1.3,5,"male"
"5592","EagleSonar",2017,"Test Fishery",205,447,33,0.9332087,"Test Fishery","2017-07-24",914,1,4,1.4,6,"female"
"5593","EagleSonar",2017,"Test Fishery",205,448,32,0.7878182,"Test Fishery","2017-07-24",865,1,4,1.4,6,"female"
"5594","EagleSonar",2017,"Test Fishery",205,449,35,0.9652756,"Test Fishery","2017-07-24",616,1,3,1.3,5,"male"
"5595","EagleSonar",2017,"Test Fishery",205,450,32,0.9975288,"Test Fishery","2017-07-24",798,NA,4,NA,NA,"female"
"5596","EagleSonar",2017,"Test Fishery",205,451,32,0.5011359,"Test Fishery","2017-07-24",668,1,3,1.3,5,"male"
"5597","EagleSonar",2017,"Test Fishery",205,452,33,0.9909862,"Test Fishery","2017-07-24",693,1,3,1.3,5,"male"
"5598","EagleSonar",2017,"Test Fishery",205,453,34,0.5288518,"Test Fishery","2017-07-24",880,1,4,1.4,6,"female"
"5599","EagleSonar",2017,"Test Fishery",205,454,32,0.9504779,"Test Fishery","2017-07-24",808,1,4,1.4,6,"female"
"5600","EagleSonar",2017,"Test Fishery",205,455,33,0.8843681,"Test Fishery","2017-07-24",773,1,3,1.3,5,"female"
"5601","EagleSonar",2017,"Test Fishery",205,456,33,0.9980957,"Test Fishery","2017-07-24",822,1,3,1.3,5,"male"
"5602","EagleSonar",2017,"Test Fishery",205,457,31,0.6668725,"Test Fishery","2017-07-24",812,1,4,1.4,6,"male"
"5603","EagleSonar",2017,"Test Fishery",205,458,34,0.8934911,"Test Fishery","2017-07-24",678,NA,NA,NA,NA,"male"
"5604","EagleSonar",2017,"Test Fishery",205,459,36,0.9999546,"Test Fishery","2017-07-24",852,1,3,1.3,5,"female"
"5605","EagleSonar",2017,"Test Fishery",206,460,32,0.9915395,"Test Fishery","2017-07-25",887,1,4,1.4,6,"female"
"5606","EagleSonar",2017,"Test Fishery",206,461,33,0.7383606,"Test Fishery","2017-07-25",850,1,4,1.4,6,"female"
"5607","EagleSonar",2017,"Test Fishery",206,462,36,0.5366845,"Test Fishery","2017-07-25",859,1,4,1.4,6,"female"
"5608","EagleSonar",2017,"Test Fishery",206,463,34,0.9825515,"Test Fishery","2017-07-25",810,1,4,1.4,6,"female"
"5609","EagleSonar",2017,"Test Fishery",206,464,33,0.9380049,"Test Fishery","2017-07-25",995,1,4,1.4,6,"male"
"5610","EagleSonar",2017,"Test Fishery",206,465,33,0.9718913,"Test Fishery","2017-07-25",479,1,2,1.2,4,"male"
"5611","EagleSonar",2017,"Test Fishery",206,466,34,0.9704025,"Test Fishery","2017-07-25",827,1,3,1.3,5,"male"
"5612","EagleSonar",2017,"Test Fishery",206,467,33,0.9425467,"Test Fishery","2017-07-25",846,1,4,1.4,6,"female"
"5613","EagleSonar",2017,"Test Fishery",206,468,33,0.8869544,"Test Fishery","2017-07-25",710,1,3,1.3,5,"male"
"5614","EagleSonar",2017,"Test Fishery",206,469,33,0.9046571,"Test Fishery","2017-07-25",914,NA,NA,NA,NA,"female"
"5615","EagleSonar",2017,"Test Fishery",206,470,33,0.9063238,"Test Fishery","2017-07-25",748,1,3,1.3,5,"male"
"5616","EagleSonar",2017,"Test Fishery",206,471,31,0.9999701,"Test Fishery","2017-07-25",838,1,4,1.4,6,"female"
"5617","EagleSonar",2017,"Test Fishery",206,472,33,0.7800293,"Test Fishery","2017-07-25",789,1,4,1.4,6,"female"
"5618","EagleSonar",2017,"Test Fishery",206,473,34,0.3505849,"Test Fishery","2017-07-25",860,1,3,1.3,5,"male"
"5619","EagleSonar",2017,"Test Fishery",206,474,33,0.9914864,"Test Fishery","2017-07-25",782,1,3,1.3,5,"male"
"5620","EagleSonar",2017,"Test Fishery",206,475,38,0.5183578,"Test Fishery","2017-07-25",814,NA,NA,NA,NA,"male"
"5621","EagleSonar",2017,"Test Fishery",206,476,32,0.982311,"Test Fishery","2017-07-25",858,1,4,1.4,6,"female"
"5622","EagleSonar",2017,"Test Fishery",206,477,30,0.9999998,"Test Fishery","2017-07-25",705,NA,4,NA,NA,"female"
"5623","EagleSonar",2017,"Test Fishery",206,478,31,0.999458,"Test Fishery","2017-07-25",835,1,4,1.4,6,"female"
"5624","EagleSonar",2017,"Test Fishery",206,479,31,0.9999972,"Test Fishery","2017-07-25",712,NA,NA,NA,NA,"male"
"5625","EagleSonar",2017,"Test Fishery",206,480,32,0.8851283,"Test Fishery","2017-07-25",636,1,3,1.3,5,"male"
"5626","EagleSonar",2017,"Test Fishery",206,481,33,0.893772,"Test Fishery","2017-07-25",757,1,3,1.3,5,"male"
"5627","EagleSonar",2017,"Test Fishery",206,482,33,0.7951196,"Test Fishery","2017-07-25",832,1,3,1.3,5,"male"
"5628","EagleSonar",2017,"Test Fishery",206,483,34,0.9872545,"Test Fishery","2017-07-25",777,1,4,1.4,6,"female"
"5629","EagleSonar",2017,"Test Fishery",206,484,33,0.8464812,"Test Fishery","2017-07-25",895,1,4,1.4,6,"male"
"5630","EagleSonar",2017,"Test Fishery",206,485,35,0.4505761,"Test Fishery","2017-07-25",958,1,4,1.4,6,"male"
"5631","EagleSonar",2017,"Test Fishery",206,486,34,0.940094,"Test Fishery","2017-07-25",820,1,3,1.3,5,"female"
"5632","EagleSonar",2017,"Test Fishery",206,487,33,0.8332502,"Test Fishery","2017-07-25",778,1,4,1.4,6,"female"
"5633","EagleSonar",2017,"Test Fishery",206,488,35,0.9840352,"Test Fishery","2017-07-25",780,1,3,1.3,5,"female"
"5634","EagleSonar",2017,"Test Fishery",206,489,33,0.9052896,"Test Fishery","2017-07-25",715,1,3,1.3,5,"male"
"5635","EagleSonar",2017,"Test Fishery",206,490,33,0.9783743,"Test Fishery","2017-07-25",922,1,4,1.4,6,"female"
"5636","EagleSonar",2017,"Test Fishery",207,491,30,0.46699,"Test Fishery","2017-07-26",835,1,4,1.4,6,"female"
"5637","EagleSonar",2017,"Test Fishery",207,492,33,0.9069137,"Test Fishery","2017-07-26",870,1,3,1.3,5,"male"
"5638","EagleSonar",2017,"Test Fishery",207,493,31,0.8666829,"Test Fishery","2017-07-26",766,1,4,1.4,6,"female"
"5639","EagleSonar",2017,"Test Fishery",207,494,32,0.4791788,"Test Fishery","2017-07-26",837,1,4,1.4,6,"female"
"5640","EagleSonar",2017,"Test Fishery",207,495,33,0.8384339,"Test Fishery","2017-07-26",764,1,3,1.3,5,"male"
"5641","EagleSonar",2017,"Test Fishery",207,496,31,0.984525,"Test Fishery","2017-07-26",869,1,4,1.4,6,"male"
"5642","EagleSonar",2017,"Test Fishery",207,497,32,0.7479191,"Test Fishery","2017-07-26",854,1,3,1.3,5,"male"
"5643","EagleSonar",2017,"Test Fishery",207,498,32,0.6983694,"Test Fishery","2017-07-26",845,1,4,1.4,6,"female"
"5644","EagleSonar",2017,"Test Fishery",207,499,33,0.9873834,"Test Fishery","2017-07-26",839,1,3,1.3,5,"female"
"5645","EagleSonar",2017,"Test Fishery",207,501,34,0.9805441,"Test Fishery","2017-07-26",793,NA,NA,NA,NA,"male"
"5646","EagleSonar",2017,"Test Fishery",207,502,32,0.9505629,"Test Fishery","2017-07-26",754,1,3,1.3,5,"female"
"5647","EagleSonar",2017,"Test Fishery",207,503,33,0.9751077,"Test Fishery","2017-07-26",712,1,3,1.3,5,"male"
"5648","EagleSonar",2017,"Test Fishery",207,504,33,0.8598285,"Test Fishery","2017-07-26",733,1,3,1.3,5,"male"
"5649","EagleSonar",2017,"Test Fishery",207,505,34,0.9964535,"Test Fishery","2017-07-26",819,1,3,1.3,5,"female"
"5650","EagleSonar",2017,"Test Fishery",207,506,32,0.633185,"Test Fishery","2017-07-26",831,1,3,1.3,5,"female"
"5651","EagleSonar",2017,"Test Fishery",207,507,34,0.4691546,"Test Fishery","2017-07-26",695,1,3,1.3,5,"male"
"5652","EagleSonar",2017,"Test Fishery",207,508,32,0.7119558,"Test Fishery","2017-07-26",678,1,3,1.3,5,"male"
"5653","EagleSonar",2017,"Test Fishery",207,509,30,0.9992878,"Test Fishery","2017-07-26",850,1,4,1.4,6,"female"
"5654","EagleSonar",2017,"Test Fishery",207,510,31,0.9999297,"Test Fishery","2017-07-26",793,1,4,1.4,6,"female"
"5655","EagleSonar",2017,"Test Fishery",207,511,33,0.9806984,"Test Fishery","2017-07-26",890,1,4,1.4,6,"female"
"5656","EagleSonar",2017,"Test Fishery",207,512,33,0.9625972,"Test Fishery","2017-07-26",929,1,3,1.3,5,"male"
"5657","EagleSonar",2017,"Test Fishery",207,513,33,0.6022628,"Test Fishery","2017-07-26",940,1,3,1.3,5,"male"
"5658","EagleSonar",2017,"Test Fishery",208,514,33,0.9994452,"Test Fishery","2017-07-27",806,1,3,1.3,5,"male"
"5659","EagleSonar",2017,"Test Fishery",208,515,33,0.9988409,"Test Fishery","2017-07-27",820,NA,3,NA,NA,"male"
"5660","EagleSonar",2017,"Test Fishery",208,516,35,0.9729035,"Test Fishery","2017-07-27",874,1,4,1.4,6,"female"
"5661","EagleSonar",2017,"Test Fishery",208,517,32,0.9889155,"Test Fishery","2017-07-27",847,1,4,1.4,6,"female"
"5662","EagleSonar",2017,"Test Fishery",208,518,34,0.9920706,"Test Fishery","2017-07-27",852,1,4,1.4,6,"female"
"5663","EagleSonar",2017,"Test Fishery",208,519,32,0.9014865,"Test Fishery","2017-07-27",718,1,2,1.2,4,"male"
"5664","EagleSonar",2017,"Test Fishery",208,520,33,0.9307677,"Test Fishery","2017-07-27",744,1,3,1.3,5,"male"
"5665","EagleSonar",2017,"Test Fishery",208,521,32,0.5270319,"Test Fishery","2017-07-27",852,1,3,1.3,5,"female"
"5666","EagleSonar",2017,"Test Fishery",208,522,33,0.9152472,"Test Fishery","2017-07-27",750,NA,NA,NA,NA,"male"
"5667","EagleSonar",2017,"Test Fishery",208,523,30,0.9999984,"Test Fishery","2017-07-27",886,1,3,1.3,5,"male"
"5668","EagleSonar",2017,"Test Fishery",208,524,33,0.8483909,"Test Fishery","2017-07-27",880,1,4,1.4,6,"female"
"5669","EagleSonar",2017,"Test Fishery",208,525,33,0.8602516,"Test Fishery","2017-07-27",879,1,4,1.4,6,"female"
"5670","EagleSonar",2017,"Test Fishery",208,526,33,0.9969229,"Test Fishery","2017-07-27",915,1,4,1.4,6,"female"
"5671","EagleSonar",2017,"Test Fishery",208,527,32,0.6909849,"Test Fishery","2017-07-27",851,1,4,1.4,6,"male"
"5672","EagleSonar",2017,"Test Fishery",208,528,33,0.9463831,"Test Fishery","2017-07-27",774,1,3,1.3,5,"female"
"5673","EagleSonar",2017,"Test Fishery",208,529,31,0.9961631,"Test Fishery","2017-07-27",829,1,4,1.4,6,"female"
"5674","EagleSonar",2017,"Test Fishery",208,530,30,1,"Test Fishery","2017-07-27",830,1,4,1.4,6,"female"
"5675","EagleSonar",2017,"Test Fishery",208,531,33,0.9822128,"Test Fishery","2017-07-27",904,1,4,1.4,6,"female"
"5676","EagleSonar",2017,"Test Fishery",208,533,30,1,"Test Fishery","2017-07-27",780,1,3,1.3,5,"male"
"5677","EagleSonar",2017,"Test Fishery",209,534,34,0.9999777,"Test Fishery","2017-07-28",802,1,3,1.3,5,"female"
"5678","EagleSonar",2017,"Test Fishery",209,535,33,0.9286867,"Test Fishery","2017-07-28",770,1,4,1.4,6,"female"
"5679","EagleSonar",2017,"Test Fishery",209,536,32,0.8966718,"Test Fishery","2017-07-28",588,1,2,1.2,4,"male"
"5680","EagleSonar",2017,"Test Fishery",209,537,33,0.9777011,"Test Fishery","2017-07-28",728,NA,3,NA,NA,"male"
"5681","EagleSonar",2017,"Test Fishery",209,538,31,0.8395668,"Test Fishery","2017-07-28",737,NA,3,NA,NA,"male"
"5682","EagleSonar",2017,"Test Fishery",209,539,33,0.4853527,"Test Fishery","2017-07-28",812,NA,NA,NA,NA,"female"
"5683","EagleSonar",2017,"Test Fishery",209,540,33,0.8547668,"Test Fishery","2017-07-28",795,1,3,1.3,5,"female"
"5684","EagleSonar",2017,"Test Fishery",209,541,31,0.4603944,"Test Fishery","2017-07-28",707,1,3,1.3,5,"male"
"5685","EagleSonar",2017,"Test Fishery",209,542,32,0.6540878,"Test Fishery","2017-07-28",647,NA,3,NA,NA,"male"
"5686","EagleSonar",2017,"Test Fishery",209,543,33,0.8618626,"Test Fishery","2017-07-28",960,1,4,1.4,6,"female"
"5687","EagleSonar",2017,"Test Fishery",209,544,33,0.9858927,"Test Fishery","2017-07-28",857,1,4,1.4,6,"female"
"5688","EagleSonar",2017,"Test Fishery",209,545,33,0.9969224,"Test Fishery","2017-07-28",617,1,3,1.3,5,"male"
"5689","EagleSonar",2017,"Test Fishery",209,546,33,0.9208254,"Test Fishery","2017-07-28",727,1,3,1.3,5,"male"
"5690","EagleSonar",2017,"Test Fishery",209,547,33,0.7630943,"Test Fishery","2017-07-28",553,1,2,1.2,4,"male"
"5691","EagleSonar",2017,"Test Fishery",209,548,32,0.7390998,"Test Fishery","2017-07-28",677,1,3,1.3,5,"male"
"5692","EagleSonar",2017,"Test Fishery",209,549,33,0.5424412,"Test Fishery","2017-07-28",704,1,3,1.3,5,"male"
"5693","EagleSonar",2017,"Test Fishery",209,550,33,0.996695,"Test Fishery","2017-07-28",563,1,2,1.2,4,"male"
"5694","EagleSonar",2017,"Test Fishery",209,551,32,0.4639907,"Test Fishery","2017-07-28",868,1,4,1.4,6,"female"
"5695","EagleSonar",2017,"Test Fishery",209,552,30,0.7818149,"Test Fishery","2017-07-28",755,1,3,1.3,5,"male"
"5696","EagleSonar",2017,"Test Fishery",209,553,32,0.5058251,"Test Fishery","2017-07-28",709,1,2,1.2,4,"male"
"5697","EagleSonar",2017,"Test Fishery",209,554,33,0.9861997,"Test Fishery","2017-07-28",726,1,3,1.3,5,"female"
"5698","EagleSonar",2017,"Test Fishery",209,555,33,0.9327601,"Test Fishery","2017-07-28",808,1,4,1.4,6,"female"
"5699","EagleSonar",2017,"Test Fishery",209,556,30,0.9997536,"Test Fishery","2017-07-28",560,2,2,2.2,5,"male"
"5700","EagleSonar",2017,"Test Fishery",209,557,33,0.9245217,"Test Fishery","2017-07-28",742,1,3,1.3,5,"male"
"5701","EagleSonar",2017,"Test Fishery",209,558,30,0.9961017,"Test Fishery","2017-07-28",930,1,4,1.4,6,"female"
"5702","EagleSonar",2017,"Test Fishery",210,559,33,0.5825255,"Test Fishery","2017-07-29",710,NA,3,NA,NA,"male"
"5703","EagleSonar",2017,"Test Fishery",210,560,33,0.8068941,"Test Fishery","2017-07-29",933,1,3,1.3,5,"male"
"5704","EagleSonar",2017,"Test Fishery",210,562,33,0.9979631,"Test Fishery","2017-07-29",875,1,4,1.4,6,"female"
"5705","EagleSonar",2017,"Test Fishery",210,563,32,0.4921621,"Test Fishery","2017-07-29",750,1,3,1.3,5,"male"
"5706","EagleSonar",2017,"Test Fishery",210,564,32,0.9678892,"Test Fishery","2017-07-29",828,1,3,1.3,5,"male"
"5707","EagleSonar",2017,"Test Fishery",210,565,33,0.877103,"Test Fishery","2017-07-29",733,1,3,1.3,5,"male"
"5708","EagleSonar",2017,"Test Fishery",210,566,31,0.5841535,"Test Fishery","2017-07-29",783,1,4,1.4,6,"male"
"5709","EagleSonar",2017,"Test Fishery",210,567,33,0.7334389,"Test Fishery","2017-07-29",918,1,4,1.4,6,"male"
"5710","EagleSonar",2017,"Test Fishery",210,568,33,0.9675882,"Test Fishery","2017-07-29",914,1,4,1.4,6,"male"
"5711","EagleSonar",2017,"Test Fishery",210,569,33,0.9669786,"Test Fishery","2017-07-29",778,1,4,1.4,6,"female"
"5712","EagleSonar",2017,"Test Fishery",210,570,33,0.9942022,"Test Fishery","2017-07-29",573,1,2,1.2,4,"male"
"5713","EagleSonar",2017,"Test Fishery",210,571,33,0.9976333,"Test Fishery","2017-07-29",702,1,3,1.3,5,"male"
"5714","EagleSonar",2017,"Test Fishery",210,572,34,0.5659391,"Test Fishery","2017-07-29",878,1,4,1.4,6,"female"
"5715","EagleSonar",2017,"Test Fishery",210,573,34,0.4415795,"Test Fishery","2017-07-29",877,1,4,1.4,6,"female"
"5716","EagleSonar",2017,"Test Fishery",210,574,33,0.9478698,"Test Fishery","2017-07-29",777,1,3,1.3,5,"male"
"5717","EagleSonar",2017,"Test Fishery",210,575,33,0.9794716,"Test Fishery","2017-07-29",832,1,4,1.4,6,"female"
"5718","EagleSonar",2017,"Test Fishery",210,576,30,0.9999886,"Test Fishery","2017-07-29",778,1,4,1.4,6,"female"
"5719","EagleSonar",2017,"Test Fishery",210,577,33,0.9877925,"Test Fishery","2017-07-29",765,1,3,1.3,5,"female"
"5720","EagleSonar",2017,"Test Fishery",210,578,33,0.9923929,"Test Fishery","2017-07-29",574,1,3,1.3,5,"female"
"5721","EagleSonar",2017,"Test Fishery",210,579,33,0.9787071,"Test Fishery","2017-07-29",716,1,2,1.2,4,"male"
"5722","EagleSonar",2017,"Test Fishery",211,580,33,0.9735493,"Test Fishery","2017-07-30",733,1,3,1.3,5,"male"
"5723","EagleSonar",2017,"Test Fishery",211,581,35,0.5943669,"Test Fishery","2017-07-30",865,1,4,1.4,6,"female"
"5724","EagleSonar",2017,"Test Fishery",211,583,30,0.9915283,"Test Fishery","2017-07-30",753,1,3,1.3,5,"female"
"5725","EagleSonar",2017,"Test Fishery",211,584,32,0.9408703,"Test Fishery","2017-07-30",822,1,3,1.3,5,"male"
"5726","EagleSonar",2017,"Test Fishery",211,585,33,0.7729994,"Test Fishery","2017-07-30",954,1,3,1.3,5,"male"
"5727","EagleSonar",2017,"Test Fishery",211,586,35,0.7911513,"Test Fishery","2017-07-30",786,1,3,1.3,5,"male"
"5728","EagleSonar",2017,"Test Fishery",211,587,32,0.6677959,"Test Fishery","2017-07-30",824,1,4,1.4,6,"female"
"5729","EagleSonar",2017,"Test Fishery",211,588,34,0.848092,"Test Fishery","2017-07-30",972,1,4,1.4,6,"male"
"5730","EagleSonar",2017,"Test Fishery",211,589,33,0.8442986,"Test Fishery","2017-07-30",925,1,3,1.3,5,"male"
"5731","EagleSonar",2017,"Test Fishery",211,591,32,0.9778016,"Test Fishery","2017-07-30",775,NA,3,NA,NA,"female"
"5732","EagleSonar",2017,"Test Fishery",211,592,32,0.6087566,"Test Fishery","2017-07-30",970,NA,3,NA,NA,"male"
"5733","EagleSonar",2017,"Test Fishery",211,593,31,0.9929356,"Test Fishery","2017-07-30",775,1,4,1.4,6,"male"
"5734","EagleSonar",2017,"Test Fishery",211,594,33,0.8518268,"Test Fishery","2017-07-30",694,1,3,1.3,5,"male"
"5735","EagleSonar",2017,"Test Fishery",211,595,34,0.3625154,"Test Fishery","2017-07-30",746,1,3,1.3,5,"female"
"5736","EagleSonar",2017,"Test Fishery",211,596,33,0.9690157,"Test Fishery","2017-07-30",678,1,3,1.3,5,"male"
"5737","EagleSonar",2017,"Test Fishery",212,600,30,0.4971902,"Test Fishery","2017-07-31",830,2,3,2.3,6,"female"
"5738","EagleSonar",2017,"Test Fishery",212,603,33,0.8372713,"Test Fishery","2017-07-31",843,NA,NA,NA,NA,"female"
"5739","EagleSonar",2017,"Test Fishery",212,606,32,0.9769096,"Test Fishery","2017-07-31",880,1,4,1.4,6,"female"
"5740","EagleSonar",2017,"Test Fishery",212,607,33,0.762668,"Test Fishery","2017-07-31",858,2,4,2.4,7,"female"
"5741","EagleSonar",2017,"Test Fishery",212,614,30,0.9999999,"Test Fishery","2017-07-31",785,1,3,1.3,5,"female"
"5742","EagleSonar",2017,"Test Fishery",212,615,34,0.8926529,"Test Fishery","2017-07-31",850,NA,NA,NA,NA,"female"
"5743","EagleSonar",2017,"Test Fishery",212,616,35,0.7870269,"Test Fishery","2017-07-31",861,1,4,1.4,6,"female"
"5744","EagleSonar",2017,"Test Fishery",212,617,36,0.8913618,"Test Fishery","2017-07-31",869,1,3,1.3,5,"female"
"5745","EagleSonar",2017,"Test Fishery",212,619,31,0.6766943,"Test Fishery","2017-07-31",567,1,2,1.2,4,"male"
"5746","EagleSonar",2017,"Test Fishery",212,620,32,0.9349106,"Test Fishery","2017-07-31",808,1,3,1.3,5,"female"
"5747","EagleSonar",2017,"Test Fishery",212,621,33,0.9863205,"Test Fishery","2017-07-31",722,1,3,1.3,5,"male"
"5748","EagleSonar",2017,"Test Fishery",213,622,34,0.4560464,"Test Fishery","2017-08-01",851,1,3,1.3,5,"male"
"5749","EagleSonar",2017,"Test Fishery",213,623,32,0.7158817,"Test Fishery","2017-08-01",740,1,3,1.3,5,"male"
"5750","EagleSonar",2017,"Test Fishery",213,624,33,0.7654373,"Test Fishery","2017-08-01",790,1,4,1.4,6,"male"
"5751","EagleSonar",2017,"Test Fishery",213,626,30,0.9847564,"Test Fishery","2017-08-01",871,NA,NA,NA,NA,"female"
"5752","EagleSonar",2017,"Test Fishery",213,627,34,0.6868955,"Test Fishery","2017-08-01",809,1,3,1.3,5,"male"
"5753","EagleSonar",2017,"Test Fishery",213,630,34,0.9234639,"Test Fishery","2017-08-01",688,1,3,1.3,5,"male"
"5754","EagleSonar",2017,"Test Fishery",213,631,33,0.9989383,"Test Fishery","2017-08-01",834,NA,NA,NA,NA,"female"
"5755","EagleSonar",2017,"Test Fishery",213,632,33,0.9830881,"Test Fishery","2017-08-01",710,1,3,1.3,5,"female"
"5756","EagleSonar",2017,"Test Fishery",213,633,33,0.7480999,"Test Fishery","2017-08-01",583,1,3,1.3,5,"female"
"5757","EagleSonar",2017,"Test Fishery",213,634,32,0.7229506,"Test Fishery","2017-08-01",809,NA,NA,NA,NA,"male"
"5758","EagleSonar",2017,"Test Fishery",213,635,33,0.9993851,"Test Fishery","2017-08-01",512,1,1,1.1,4,"male"
"5759","EagleSonar",2017,"Test Fishery",213,637,33,0.5074907,"Test Fishery","2017-08-01",841,1,3,1.3,5,"female"
"5760","EagleSonar",2017,"Test Fishery",213,638,34,0.9867822,"Test Fishery","2017-08-01",719,1,3,1.3,5,"male"
"5761","EagleSonar",2017,"Test Fishery",213,639,33,0.9743756,"Test Fishery","2017-08-01",774,1,3,1.3,5,"male"
"5762","EagleSonar",2017,"Test Fishery",213,640,33,0.9563551,"Test Fishery","2017-08-01",947,1,3,1.3,5,"female"
"5763","EagleSonar",2017,"Test Fishery",213,644,33,0.9684933,"Test Fishery","2017-08-01",694,1,3,1.3,5,"male"
"5764","EagleSonar",2017,"Test Fishery",213,645,33,0.9824579,"Test Fishery","2017-08-01",837,1,4,1.4,6,"female"
"5765","EagleSonar",2017,"Test Fishery",213,646,33,0.3591086,"Test Fishery","2017-08-01",695,1,3,1.3,5,"male"
"5766","EagleSonar",2017,"Test Fishery",213,648,36,0.9933407,"Test Fishery","2017-08-01",922,1,4,1.4,6,"female"
"5767","EagleSonar",2017,"Test Fishery",213,649,33,0.9729161,"Test Fishery","2017-08-01",858,1,4,1.4,6,"female"
"5768","EagleSonar",2017,"Test Fishery",213,650,32,0.723759,"Test Fishery","2017-08-01",749,NA,3,NA,NA,"male"
"5769","EagleSonar",2017,"Test Fishery",213,651,32,0.6636339,"Test Fishery","2017-08-01",757,1,3,1.3,5,"male"
"5770","EagleSonar",2017,"Test Fishery",213,654,33,0.9291824,"Test Fishery","2017-08-01",900,1,4,1.4,6,"female"
